time a b c w1
0.0 0.0 0.0 0.0 0.0
0.00018749998775824395 1.8751873486053863e-21 1.0 1.8751873486053863e-21 1.8751873486053863e-21
0.0003749999755164879 3.7503746972107726e-21 1.0 3.7503746972107726e-21 -5.559198879012683e-09
0.0007499999510329758 7.500749394421545e-21 1.0 7.500749394421545e-21 -2.6693486532280986e-08
0.001 1.0000999731091105e-20 1.0 1.0000999731091105e-20 -3.3386303499582937e-08
29.999999999999996 3.000300019364487e-16 1.0 3.000300019364487e-16 -3.3386125863898997e-08
30.000099999999996 3.0003100778807355e-16 1.0 3.0003100778807355e-16 -3.336487708338609e-08
30.0003 3.0003299302154367e-16 1.0 3.0003299302154367e-16 -3.3343891203685416e-08
30.0007 3.0003698995826353e-16 1.0 3.0003698995826353e-16 -3.333236264779771e-08
30.001 3.000400075131381e-16 1.0 3.000400075131381e-16 -3.332743858663889e-08
59.99999999999999 6.000600038728974e-16 1.0 6.000600038728974e-16 -3.332743858663889e-08
60.000099999999996 6.000610097245222e-16 1.0 6.000610097245222e-16 -3.332743858663889e-08
60.00040039932895 6.000640272793968e-16 1.0 6.000640272793968e-16 -3.332743858663889e-08
60.00046059106013 6.000646096145481e-16 1.0 6.000646096145481e-16 -3.332743858663889e-08
60.00049548649814 6.000649801914625e-16 1.0 6.000649801914625e-16 3.1179808956949273e-07
60.00050869890974 6.000650860705809e-16 1.0 6.000650860705809e-16 1.1500172831802047e-06
60.00052137295332 6.000651919496993e-16 1.0 6.000651919496993e-16 2.737746854108991e-06
60.00052911346126 6.000652978288177e-16 1.0 6.000652978288177e-16 3.845679657388246e-06
60.00053758031997 6.000653507683769e-16 1.0 6.000653507683769e-16 5.051883363194065e-06
60.00055451403738 6.000655625266137e-16 1.0 6.000655625266137e-16 7.447700681950664e-06
60.00058838147221 6.000658801639689e-16 1.0 6.000658801639689e-16 1.217687258758815e-05
60.000656116341865 6.000665683782386e-16 1.0 6.000665683782386e-16 2.1388632376329042e-05
60.000791586081185 6.000678918672187e-16 1.0 6.000678918672187e-16 3.924622797057964e-05
60.00084987181981 6.000684742023699e-16 1.0 6.000684742023699e-16 4.662811625166796e-05
60.000966443297074 1.1876252870024473e-07 1.0 6.000696918122316e-16 6.0853381000924855e-05
60.001000000000005 3.0589990274165757e-07 1.0 6.000700094495868e-16 6.485619087470695e-05
60.16439731450967 0.0034177748020738363 1.0 6.017041477630772e-16 0.019161593168973923
60.32779462901934 0.006788603030145168 1.0 6.033382860765675e-16 0.038111113011837006
60.47427900401934 0.009753607213497162 1.0 6.04803282498403e-16 0.054918620735406876
60.76724775401933 0.015513009391725063 1.0 6.077332224025149e-16 0.08798835426568985
61.20670087901933 0.023798588663339615 1.0 6.121282116680214e-16 0.13645268976688385
61.64615400401932 0.03164014592766762 1.0 6.16523200933528e-16 0.1834625005722046
61.939122754019316 0.03663084656000137 1.0 6.194531408376398e-16 0.21401575207710266
62.37857587901931 0.04370876029133797 1.0 6.238481301031463e-16 0.2584657371044159
62.8180290040193 0.05024683475494385 1.0 6.282431193686529e-16 0.3010556399822235
63.257482129019294 0.056278541684150696 1.0 6.326380556946002e-16 0.34185707569122314
63.55045087901929 0.060002416372299194 1.0 6.355680485382713e-16 0.36798200011253357
63.84341962901928 0.06350555270910263 1.0 6.384980413819423e-16 0.39329105615615845
64.13638837901928 0.06681597977876663 1.0 6.414280342256133e-16 0.4178728461265564
64.28287275401928 0.06839767843484879 1.0 6.428930306474488e-16 0.42988234758377075
64.79556806651925 0.07350862771272659 1.0 6.480204916540935e-16 0.47024431824684143
65.30826337901925 0.07794574648141861 1.0 6.531479526607382e-16 0.5078730583190918
65.60123212901925 0.08019956946372986 1.0 6.560779455044093e-16 0.5281805396080017
65.89420087901925 0.08224773406982422 1.0 6.590078854085211e-16 0.5475828647613525
66.33365400401924 0.08493366837501526 1.0 6.634028746740277e-16 0.5749112367630005
66.77310712901922 0.08724284917116165 1.0 6.677978639395342e-16 0.6004263162612915
67.21256025401922 0.08920065313577652 1.0 6.721928002654815e-16 0.6241390705108643
67.65201337901921 0.09079732745885849 1.0 6.765877895309881e-16 0.6458722352981567
68.23795087901921 0.09245254844427109 1.0 6.82447722278771e-16 0.6720103621482849
68.8238883790192 0.0936797708272934 1.0 6.88307707966113e-16 0.6952947974205017
68.9703727540192 0.09393355250358582 1.0 6.897727043879485e-16 0.7007256746292114
69.1168571290192 0.09416386485099792 1.0 6.91237700809784e-16 0.7059707641601562
69.26334150401918 0.09437212347984314 1.0 6.927026972316196e-16 0.7110353708267212
69.55631025401918 0.09473805129528046 1.0 6.956326371357314e-16 0.7207272052764893
69.84927900401918 0.09503445774316788 1.0 6.985626299794024e-16 0.7297679781913757
70.50845869151917 0.09549639374017715 1.0 7.051550874078826e-16 0.7479155659675598
71.16763837901915 0.09576533734798431 1.0 7.117475448363629e-16 0.763545572757721
71.46060712901915 0.09583782404661179 1.0 7.146775376800339e-16 0.7697023749351501
71.60709150401915 0.09586699306964874 1.0 7.161425341018694e-16 0.7726396322250366
72.11978681651912 0.0959397479891777 1.0 7.212699951085141e-16 0.7822042107582092
72.63248212901912 0.09597964584827423 1.0 7.263974561151588e-16 0.7907865047454834
73.43814619151912 0.09600501507520676 1.0 7.344549099654746e-16 0.8025084733963013
74.2438102540191 0.09600938111543655 1.0 7.425123638157903e-16 0.812291145324707
74.75650556651908 0.09600954502820969 1.0 7.47639824822435e-16 0.8176144957542419
75.26920087901908 0.09600953757762909 1.0 7.527672858290797e-16 0.8223928809165955
75.70865400401907 0.09600953757762909 1.0 7.571622750945862e-16 0.8262120485305786
76.00162275401907 0.09600953757762909 1.0 7.600922149986981e-16 0.828593373298645
76.44107587901907 0.09600953757762909 1.0 7.644872042642046e-16 0.8318788409233093
76.73404462901905 0.09600953757762909 1.0 7.6741719710787565e-16 0.8339096307754517
77.17349775401905 0.09600953757762909 1.0 7.71812133433823e-16 0.8367608785629272
77.75943525401904 0.09600953757762909 1.0 7.776721191211651e-16 0.8401642441749573
78.34537275401902 0.09600953757762909 1.0 7.835320518689479e-16 0.8432718515396118
79.07779462901901 0.09600953757762909 1.0 7.908570339781255e-16 0.8467365503311157
79.810216504019 0.09600953757762909 1.0 7.981819631477439e-16 0.849799394607544
