time a b c w1 w2
0.0 0.0 0.0 0.0 0.0 0.0
0.00014062499775757686 1.4063906124282356e-21 1.4063906124282356e-21 1.0 1.4063906124282356e-21 1.4063906124282356e-21
0.00028124999551515373 2.8127812248564712e-21 2.8127812248564712e-21 1.0 -5.556874516088328e-09 -5.556874516088328e-09
0.0005624999910303075 5.6255624497129424e-21 5.6255624497129424e-21 1.0 -2.3201602417088907e-08 -2.3201602417088907e-08
0.001 1.0000999731091105e-20 1.0000999731091105e-20 1.0 -3.338055520885064e-08 -3.338055520885064e-08
29.999999999999996 3.000300019364487e-16 3.000300019364487e-16 1.0 -3.338031717703416e-08 -3.338031717703416e-08
30.000099999999996 3.0003100778807355e-16 3.0003100778807355e-16 1.0 -3.3361402529408224e-08 -3.3361402529408224e-08
30.0003 3.0003299302154367e-16 3.0003299302154367e-16 1.0 -3.334271880817141e-08 -3.334275078259452e-08
30.0007 3.0003698995826353e-16 3.0003698995826353e-16 1.0 -3.333283515871699e-08 -3.333306608510611e-08
30.000822963453317 1.0008747608480917e-08 3.000382340379048e-16 1.0 -3.0821780683254474e-08 -3.333187592602371e-08
30.00089395652659 5.437255623519377e-08 3.0003894872195405e-16 1.0 2.570727630768488e-08 -3.333152065465583e-08
30.000929690169535 1.2095372881049116e-07 3.000392928290889e-16 1.0 5.3731600502260335e-08 -3.333152776008319e-08
30.000951762024968 1.9561890951536043e-07 3.000395310571053e-16 1.0 3.06907921299171e-08 -3.333152776008319e-08
30.00096487305619 2.759947790309525e-07 3.000396369362237e-16 1.0 1.740223467550095e-07 -3.333152776008319e-08
30.000975247629324 3.8408518321375595e-07 3.000397428153421e-16 1.0 5.991973921481986e-07 -3.333152776008319e-08
30.000986776410414 5.516086503121187e-07 3.000398751642401e-16 1.0 1.4143023463475402e-06 -3.333152776008319e-08
30.001001329469798 8.078734481387073e-07 3.000400075131381e-16 1.0 2.7582254915614612e-06 -3.333152776008319e-08
30.088128132519504 0.0018214023439213634 3.009113661878464e-16 1.0 0.010180276818573475 -3.333152776008319e-08
30.17525493556921 0.00363338110037148 3.0178272486255464e-16 1.0 0.020330550149083138 -3.333152776008319e-08
30.34951120060822 0.007181182038038969 3.0352546868175076e-16 1.0 0.04038950055837631 -3.333152776008319e-08
30.69802373068623 0.013987674377858639 3.070109298503634e-16 1.0 0.079578697681427 -3.333152776008319e-08
31.39504879084225 0.02671189047396183 3.139818786573683e-16 1.0 0.1550540030002594 -3.333152776008319e-08
32.273955040842246 0.04126327857375145 3.227718307186018e-16 1.0 0.245219424366951 -3.333152776008319e-08
33.152861290842246 0.053974978625774384 3.3156175631005567e-16 1.0 0.3290051817893982 -3.333152776008319e-08
34.031767540842246 0.06473398208618164 3.4035170837128917e-16 1.0 0.40571367740631104 -3.333152776008319e-08
34.91067379084224 0.07358665764331818 3.4914166043252266e-16 1.0 0.4750822186470032 -3.333152776008319e-08
35.78958004084224 0.0805792436003685 3.5793158602397655e-16 1.0 0.5367423295974731 -3.333152776008319e-08
36.66848629084224 0.08584359288215637 3.6672153808521004e-16 1.0 0.5905890464782715 -3.333152776008319e-08
37.54739254084224 0.08961586654186249 3.7551146367666394e-16 1.0 0.6368898749351501 -3.333152776008319e-08
38.42629879084223 0.09215477108955383 3.8430141573789743e-16 1.0 0.6760138869285583 -3.333152776008319e-08
