time a b c w1 w2
0.0 0.0 0.0 0.0 0.0 0.0
0.00022499999086100786 1.0 1.0 2.2502248991058203e-21 2.2502248991058203e-21 2.2502248991058203e-21
0.0004499999817220157 1.0 1.0 4.5004497982116405e-21 -5.560905957935347e-09 -5.560905957935347e-09
0.0008999999634440314 1.0 1.0 9.000899596423281e-21 -3.033730422430381e-08 -3.033730422430381e-08
0.001 1.0 1.0 1.0000999731091105e-20 -3.337788356816418e-08 -3.337788356816418e-08
29.999999999999996 1.0 1.0 3.000300019364487e-16 -3.337773435418967e-08 -3.337773435418967e-08
30.000099999999996 1.0 1.0 3.0003100778807355e-16 -3.3359857098957946e-08 -3.3359857098957946e-08
30.0003 1.0 1.0 3.0003299302154367e-16 -3.334220011197431e-08 -3.3342203664687986e-08
30.0007 1.0 1.0 3.0003698995826353e-16 -3.333286002771274e-08 -3.333288489670849e-08
30.000822963473443 1.0 1.0 3.326968478489789e-09 -3.299337691942128e-08 -3.333167342134402e-08
30.000893956574924 1.0 1.0 2.2104165608993753e-08 -1.3386485253619185e-09 -3.333129683369407e-08
30.00092966430953 1.0 1.0 6.374515493234867e-08 1.2091443579720362e-07 -3.333129683369407e-08
30.00095150923076 1.0 1.0 1.2989021058729122e-07 3.8210771435842616e-07 -3.333129683369407e-08
30.000990230474148 1.0 1.0 3.980160840910685e-07 1.8168569795307121e-06 -3.333129683369407e-08
30.001 1.0 1.0 5.077660603092227e-07 2.5075862595258513e-06 -3.333129683369407e-08
30.017071403849165 1.0 1.0 0.0002272720739711076 0.0015168001409620047 -3.333129683369407e-08
30.03314280769833 1.0 1.0 0.00045766663970425725 0.0030439626425504684 -3.333129683369407e-08
30.1228843530986 1.0 1.0 0.0017308311071246862 0.011524228379130363 -3.333129683369407e-08
30.238077904580408 1.0 1.0 0.003339489921927452 0.022318828850984573 -3.333129683369407e-08
30.413859154580408 1.0 1.0 0.005760710686445236 0.038671351969242096 -3.333129683369407e-08
30.589640404580408 1.0 1.0 0.00814027152955532 0.05487428605556488 -3.333129683369407e-08
30.941202904580408 1.0 1.0 0.01273537427186966 0.08668676763772964 -3.333129683369407e-08
31.292765404580404 1.0 1.0 0.01710067316889763 0.11765755712985992 -3.333129683369407e-08
31.644327904580404 1.0 1.0 0.021250957623124123 0.14782842993736267 -3.333129683369407e-08
31.995890404580404 1.0 1.0 0.025200357660651207 0.17723891139030457 -3.333129683369407e-08
32.3474529045804 1.0 1.0 0.028923552483320236 0.205778107047081 -3.333129683369407e-08
32.8747966545804 1.0 1.0 0.03408888727426529 0.2469339370727539 -3.333129683369407e-08
33.4021404045804 1.0 1.0 0.0388515442609787 0.28646358847618103 -3.333129683369407e-08
33.9294841545804 1.0 1.0 0.043227385729551315 0.32438308000564575 -3.333129683369407e-08
34.4568279045804 1.0 1.0 0.04714016616344452 0.36030933260917664 -3.333129683369407e-08
34.8083904045804 1.0 1.0 0.04953029751777649 0.38329043984413147 -3.333129683369407e-08
35.33573415458039 1.0 1.0 0.052760474383831024 0.416121244430542 -3.333129683369407e-08
35.86307790458039 1.0 1.0 0.055569443851709366 0.44692692160606384 -3.333129683369407e-08
36.39042165458039 1.0 1.0 0.05798930674791336 0.47575706243515015 -3.333129683369407e-08
36.91776540458039 1.0 1.0 0.060088254511356354 0.5028718113899231 -3.333129683369407e-08
37.44510915458039 1.0 1.0 0.06189856305718422 0.5283493995666504 -3.333129683369407e-08
37.79667165458039 1.0 1.0 0.06293535232543945 0.5443143844604492 -3.333129683369407e-08
38.14823415458039 1.0 1.0 0.06384781002998352 0.5594887733459473 -3.333129683369407e-08
38.675577904580386 1.0 1.0 0.06499435007572174 0.5807498693466187 -3.333129683369407e-08
