time a b c w1
0.0 0.0 0.0 0.0 0.0
0.00014999999853326784 1.0 1.0 1.500150000053344e-21 1.500150000053344e-21
0.0002999999970665357 1.0 1.0 3.000300000106688e-21 -5.557380333698347e-09
0.0005999999941330714 1.0 1.0 6.000600000213376e-21 -2.382636488107437e-08
0.001 1.0 1.0 1.0000999731091105e-20 -3.338638165928387e-08
29.999999999999996 1.0 1.0 3.000300019364487e-16 -3.3386157838322106e-08
30.000099999999996 1.0 1.0 3.0003100778807355e-16 -3.3364894846954485e-08
30.0003 1.0 1.0 3.0003299302154367e-16 -3.3343898309112774e-08
30.0007 1.0 1.0 3.0003698995826353e-16 -3.333236264779771e-08
30.001 1.0 1.0 3.000400075131381e-16 -3.3327431481211534e-08
59.99999999999999 1.0 1.0 6.000600038728974e-16 -3.3327431481211534e-08
60.000099999999996 1.0 1.0 6.000610097245222e-16 -3.3327431481211534e-08
60.000299999999996 1.0 1.0 6.00063021427772e-16 -3.3327431481211534e-08
60.000699999999995 1.0 1.0 6.000669918947122e-16 -3.3327431481211534e-08
60.001000000000005 0.9999999403953552 1.0 6.000700094495868e-16 -3.3327431481211534e-08
60.00124000000001 0.9999996423721313 1.0 6.00072391729751e-16 -3.3327431481211534e-08
60.16492000000147 0.999806821346283 1.0 6.017093887794383e-16 -3.3327431481211534e-08
60.328600000002936 0.9996030926704407 1.0 6.033463328895664e-16 -3.3327431481211534e-08
60.79735000000293 0.9989651441574097 1.0 6.080342896757046e-16 -3.3327431481211534e-08
61.50047500000293 0.9978064894676208 1.0 6.150662513246914e-16 -3.3327431481211534e-08
62.20360000000294 0.9963079690933228 1.0 6.220982129736782e-16 -3.3327431481211534e-08
62.67235000000295 0.995042622089386 1.0 6.267861697598163e-16 -3.3327431481211534e-08
62.90672500000296 0.9943037033081055 1.0 6.2913017462266495e-16 -3.3327431481211534e-08
63.375475000002965 0.9925506711006165 1.0 6.338181314088031e-16 -3.3327431481211534e-08
64.07860000000298 0.9889566898345947 1.0 6.408500930577899e-16 -3.3327431481211534e-08
64.31297500000298 0.9873939156532288 1.0 6.431940449810793e-16 -3.3327431481211534e-08
64.54735000000298 0.9855865240097046 1.0 6.45538049843928e-16 -3.3327431481211534e-08
64.781725000003 0.9834811687469482 1.0 6.478820547067767e-16 -3.3327431481211534e-08
65.250475000003 0.9781016111373901 1.0 6.525700114929148e-16 -3.3327431481211534e-08
65.71922500000301 0.9705629348754883 1.0 6.572579682790529e-16 -3.3327431481211534e-08
66.18797500000301 0.959906816482544 1.0 6.619459250651911e-16 -3.3327431481211534e-08
66.89110000000302 0.9355423450469971 1.0 6.689778867141778e-16 -3.3327431481211534e-08
67.35985000000304 0.9121964573860168 1.0 6.73665843500316e-16 -3.3327431481211534e-08
67.59422500000304 0.8981680870056152 1.0 6.760098483631646e-16 -3.3327431481211534e-08
67.82860000000304 0.8825607895851135 1.0 6.783538532260133e-16 -3.3327431481211534e-08
68.06297500000305 0.8654142618179321 1.0 6.806978051493028e-16 -3.3327431481211534e-08
68.29735000000305 0.8467968702316284 1.0 6.830418100121514e-16 -3.3327431481211534e-08
68.53172500000305 0.8267967700958252 1.0 6.853857619354409e-16 -3.3327431481211534e-08
68.76610000000305 0.8055131435394287 1.0 6.877297667982896e-16 -3.3327431481211534e-08
69.00047500000306 0.7830496430397034 1.0 6.900737716611382e-16 -3.3327431481211534e-08
69.23485000000306 0.7595087289810181 1.0 6.924177235844277e-16 -3.3327431481211534e-08
69.46922500000306 0.7349885702133179 1.0 6.947617284472764e-16 -3.3327431481211534e-08
69.70360000000306 0.709580659866333 1.0 6.971056803705658e-16 -3.3327431481211534e-08
69.93797500000308 0.6833691000938416 1.0 6.994496852334145e-16 -3.3327431481211534e-08
70.17235000000308 0.6564300656318665 1.0 7.017936900962632e-16 -3.3327431481211534e-08
70.40672500000308 0.6288321018218994 1.0 7.041376420195526e-16 -3.3327431481211534e-08
70.64110000000309 0.6006365418434143 1.0 7.064816468824013e-16 -3.3327431481211534e-08
70.87547500000309 0.5718982219696045 1.0 7.0882565174524995e-16 -3.3327431481211534e-08
71.10985000000309 0.5426657199859619 1.0 7.111696036685394e-16 -3.3327431481211534e-08
71.34422500000309 0.5129826664924622 1.0 7.135136085313881e-16 -3.3327431481211534e-08
71.5786000000031 0.4828875958919525 1.0 7.158575604546775e-16 -3.3327431481211534e-08
71.8129750000031 0.4524150788784027 1.0 7.182015653175262e-16 -3.3327431481211534e-08
72.0473500000031 0.4215959906578064 1.0 7.205455701803749e-16 -3.3327431481211534e-08
72.28172500000312 0.39045798778533936 1.0 7.228895221036643e-16 -3.3327431481211534e-08
72.75047500000312 0.3273237347602844 1.0 7.275774788898025e-16 -3.3327431481211534e-08
72.98485000000312 0.2953731417655945 1.0 7.299214837526511e-16 -3.3327431481211534e-08
73.21922500000314 0.263198584318161 1.0 7.322654886154998e-16 -3.3327431481211534e-08
73.68797500000314 0.1983269453048706 1.0 7.369534454016379e-16 -3.3327431481211534e-08
73.92235000000315 0.16579361259937286 1.0 7.392973973249274e-16 -3.3327431481211534e-08
74.15672500000315 0.13347584009170532 1.0 7.416414021877761e-16 -3.3327431481211534e-08
74.39110000000315 0.10189958661794662 1.0 7.439854070506247e-16 -3.3327431481211534e-08
74.62547500000315 0.07205383479595184 1.0 7.463293589739142e-16 -3.3327431481211534e-08
74.85985000000316 0.045375071465969086 1.0 7.486733638367628e-16 -3.3327431481211534e-08
75.09422500000316 0.023248188197612762 1.0 7.510173686996115e-16 -3.3327431481211534e-08
75.32860000000316 0.005661346483975649 1.0 7.53361320622901e-16 -3.3327431481211534e-08
75.4227039237775 0.0004884153604507446 1.0 7.543024801064189e-16 -3.3327431481211534e-08
75.4452515505811 -3.3386157838322106e-08 1.0 7.545279496890662e-16 -3.3327431481211534e-08
89.99999999999999 -3.333899556423603e-08 1.0 9.000900322791256e-16 -3.3327431481211534e-08
90.0001 -3.334917408892579e-08 1.0 9.000909851911913e-16 -3.3327431481211534e-08
90.0003 -3.3329499160572595e-08 1.0 9.00092996894441e-16 -3.3327431481211534e-08
90.0007 -9.324204519600698e-09 1.0 9.000970203009405e-16 -3.3327431481211534e-08
90.001 5.0549942898214795e-08 1.0 9.000999849162559e-16 -3.3327431481211534e-08
119.99999999999999 5.0549946450928473e-08 1.0 1.2001200077457947e-15 -3.3327431481211534e-08
120.0001 5.0549946450928473e-08 1.0 1.2001209606578604e-15 -3.3327431481211534e-08
120.0003 5.0549946450928473e-08 1.0 1.2001229723611101e-15 -3.3327431481211534e-08
