time a b c w1 w2 w3
30.09419701451923 0.001961760688573122 3.0097206139247307e-16 3.0097206139247307e-16 0.01093177031725645 -3.333173026476288e-08 -3.333173026476288e-08
30.187394029038458 0.0038978748489171267 3.01904115271808e-16 3.01904115271808e-16 0.02178267389535904 -3.333173026476288e-08 -3.333173026476288e-08
30.373788146956556 0.007694530300796032 3.0376824950025753e-16 3.0376824950025753e-16 0.04324476420879364 -3.333173026476288e-08 -3.333173026476288e-08
30.746576382792753 0.01497893687337637 3.0749651795715653e-16 3.0749651795715653e-16 0.08517578989267349 -3.333173026476288e-08 -3.333173026476288e-08
31.492152854465147 0.02856212481856346 3.1495302840117494e-16 3.1495302840117494e-16 0.16581259667873383 -3.333173026476288e-08 -3.333173026476288e-08
32.37105910446514 0.043009575456380844 3.2374295399262884e-16 3.2374295399262884e-16 0.2556178867816925 -3.333173026476288e-08 -3.333173026476288e-08
33.24996535446514 0.05558142066001892 3.3253290605386233e-16 3.3253290605386233e-16 0.3389073312282562 -3.333173026476288e-08 -3.333173026476288e-08
34.12887160446514 0.06618665903806686 3.413228581150958e-16 3.413228581150958e-16 0.4150315225124359 -3.333173026476288e-08 -3.333173026476288e-08
35.00777785446514 0.0748533084988594 3.501127837065497e-16 3.501127837065497e-16 0.4836515784263611 -3.333173026476288e-08 -3.333173026476288e-08
35.88668410446513 0.08167088776826859 3.589027357677832e-16 3.589027357677832e-16 0.5445631146430969 -3.333173026476288e-08 -3.333173026476288e-08
36.76559035446513 0.08679728955030441 3.676926613592371e-16 3.676926613592371e-16 0.5977510213851929 -3.333173026476288e-08 -3.333173026476288e-08
37.64449660446513 0.09045416861772537 3.764826134204706e-16 3.764826134204706e-16 0.6434276700019836 -3.333173026476288e-08 -3.333173026476288e-08
38.52340285446513 0.09290865063667297 3.852725390119245e-16 3.852725390119245e-16 0.6820394992828369 -3.333173026476288e-08 -3.333173026476288e-08
39.402309104465125 0.09444431215524673 3.94062491073158e-16 3.94062491073158e-16 0.7142341732978821 -3.333173026476288e-08 -3.333173026476288e-08
40.281215354465125 0.09532944113016129 4.0285244313439147e-16 4.0285244313439147e-16 0.7407940626144409 -3.333173026476288e-08 -3.333173026476288e-08
41.160121604465125 0.09579160809516907 4.1164236872584536e-16 4.1164236872584536e-16 0.7625553607940674 -3.333173026476288e-08 -3.333173026476288e-08
42.03902785446512 0.09600447118282318 4.2043232078707886e-16 4.2043232078707886e-16 0.7803329825401306 -3.333173026476288e-08 -3.333173026476288e-08
42.91793410446512 0.09608712792396545 4.2922224637853275e-16 4.2922224637853275e-16 0.7948668003082275 -3.333173026476288e-08 -3.333173026476288e-08
43.79684035446512 0.09611211717128754 4.3801219843976624e-16 4.3801219843976624e-16 0.8067936301231384 -3.333173026476288e-08 -3.333173026476288e-08
44.67574660446512 0.09611721336841583 4.468021505009997e-16 4.468021505009997e-16 0.816640317440033 -3.333173026476288e-08 -3.333173026476288e-08
45.55465285446511 0.09611772745847702 4.555920760924536e-16 4.555920760924536e-16 0.8248277902603149 -3.333173026476288e-08 -3.333173026476288e-08
47.31246535446511 0.09611772745847702 4.731719802149206e-16 4.731719802149206e-16 0.8374799489974976 -3.333173026476288e-08 -3.333173026476288e-08
49.949184104465104 0.09611772745847702 4.995418099288415e-16 4.995418099288415e-16 0.8503857254981995 -3.333173026476288e-08 -3.333173026476288e-08
50.828090354465104 0.09611772745847702 5.083317355202954e-16 5.083317355202954e-16 0.8536241054534912 -3.333173026476288e-08 -3.333173026476288e-08
51.706996604465104 0.09611772745847702 5.171216611117493e-16 5.171216611117493e-16 0.8564780950546265 -3.333173026476288e-08 -3.333173026476288e-08
54.3437153544651 0.09611772745847702 5.434914908256702e-16 5.434914908256702e-16 0.8632993102073669 -3.333173026476288e-08 -3.333173026476288e-08
56.98043410446509 0.09611772745847702 5.69861320539591e-16 5.69861320539591e-16 0.8682926893234253 -3.333173026476288e-08 -3.333173026476288e-08
57.85934035446509 0.09611772745847702 5.786512461310449e-16 5.786512461310449e-16 0.8696725368499756 -3.333173026476288e-08 -3.333173026476288e-08
58.73824660446508 0.09611772745847702 5.87441224662058e-16 5.87441224662058e-16 0.8709388971328735 -3.333173026476288e-08 -3.333173026476288e-08
59.61715285446508 0.09611772745847702 5.962311502535119e-16 5.962311502535119e-16 0.8721174001693726 -3.333173026476288e-08 -3.333173026476288e-08
59.99999999999999 0.09611772745847702 6.000600038728974e-16 6.000600038728974e-16 0.8726058602333069 -3.333173026476288e-08 -3.333173026476288e-08
60.000099999999996 0.09611772745847702 6.000610097245222e-16 6.000610097245222e-16 0.8726055026054382 -3.333173026476288e-08 -3.333173026476288e-08
60.000299999999996 0.09611772745847702 6.00063021427772e-16 6.00063021427772e-16 0.8726051449775696 -3.333173026476288e-08 -3.333173026476288e-08
60.000699999999995 0.09611772745847702 6.000669918947122e-16 6.000669918947122e-16 0.87260502576828 2.9559261705003337e-08 -3.333173026476288e-08
60.00082296358333 0.09611772745847702 7.903746990223226e-09 6.000682095045739e-16 0.87260502576828 3.7723160062341776e-07 -3.333173026476288e-08
60.00089395709953 0.09611772745847702 2.9346043817213285e-08 6.000689506584027e-16 0.87260502576828 1.217115823237691e-06 -3.333173026476288e-08
60.00093234148501 0.09611772745847702 8.953111318987794e-08 6.000693212353172e-16 0.87260502576828 2.358566462135059e-06 -3.333173026476288e-08
60.00096477203901 0.09611772745847702 2.813573871662811e-07 6.000696388726724e-16 0.87260502576828 4.2006595322163776e-06 -3.333173026476288e-08
60.00099669183748 0.09611772745847702 6.509969239232305e-07 6.000699565100276e-16 0.87260502576828 6.830649908806663e-06 -3.333173026476288e-08
60.001000000000005 0.09611772745847702 7.062031386340095e-07 6.000700094495868e-16 0.87260502576828 7.169749096647138e-06 -3.333173026476288e-08
60.06203669036078 0.09611772745847702 0.0012877850094810128 6.006804555067611e-16 0.87260502576828 0.007173700723797083 -3.333173026476288e-08
60.12307338072156 0.09611772745847702 0.002564217196777463 6.012908486243763e-16 0.87260502576828 0.014306755736470222 -3.333173026476288e-08
60.245150486940744 0.09611772745847702 0.005085103213787079 6.025117407387249e-16 0.87260502576828 0.028472159057855606 -3.333173026476288e-08
60.489304699379105 0.09611772745847702 0.009996559470891953 6.049535249674223e-16 0.87260502576828 0.056388162076473236 -3.333173026476288e-08
60.97761312425584 0.09611772745847702 0.0193132646381855 6.098370934248169e-16 0.87260502576828 0.11058150231838226 -3.333173026476288e-08
61.85651937425584 0.09611772745847702 0.03474453091621399 6.1862707195583e-16 0.87260502576828 0.20370589196681976 -3.333173026476288e-08
62.73542562425584 0.09611772745847702 0.04846055805683136 6.274169975472839e-16 0.87260502576828 0.2909983992576599 -3.333173026476288e-08
63.61433187425584 0.09611772745847702 0.06021696329116821 6.362069231387378e-16 0.87260502576828 0.3713640868663788 -3.333173026476288e-08
64.49323812425584 0.09611772745847702 0.0700116902589798 6.449968487301917e-16 0.87260502576828 0.44441139698028564 -3.333173026476288e-08
65.37214437425584 0.09611772745847702 0.07789687812328339 6.537868272612048e-16 0.87260502576828 0.5098502039909363 -3.333173026476288e-08
66.25105062425583 0.09611772745847702 0.08399014174938202 6.625767528526587e-16 0.87260502576828 0.5675485134124756 -3.333173026476288e-08
67.12995687425583 0.09611772745847702 0.08847713470458984 6.713666784441126e-16 0.87260502576828 0.6175823211669922 -3.333173026476288e-08
68.00886312425583 0.09611772745847702 0.09160133451223373 6.801566569751257e-16 0.87260502576828 0.6602627038955688 -3.333173026476288e-08
68.88776937425583 0.09611772745847702 0.09364058822393417 6.889465825665796e-16 0.87260502576828 0.6961255073547363 -3.333173026476288e-08
69.76667562425583 0.09611772745847702 0.09487581998109818 6.977365081580335e-16 0.87260502576828 0.7258837819099426 -3.333173026476288e-08
70.64558187425583 0.09611772745847702 0.09556088596582413 7.065264866890466e-16 0.87260502576828 0.750352144241333 -3.333173026476288e-08
71.52448812425583 0.09611772745847702 0.09590182453393936 7.1531641228050045e-16 0.87260502576828 0.7703660130500793 -3.333173026476288e-08
72.40339437425583 0.09611772745847702 0.09604915231466293 7.241063378719543e-16 0.87260502576828 0.7867143154144287 -3.333173026476288e-08
73.28230062425581 0.09611772745847702 0.09610136598348618 7.328962634634082e-16 0.87260502576828 0.8000961542129517 -3.333173026476288e-08
74.16120687425581 0.09611772745847702 0.09611508250236511 7.416862419944213e-16 0.87260502576828 0.8111026287078857 -3.333173026476288e-08
75.04011312425581 0.09611772745847702 0.0961172804236412 7.504761675858752e-16 0.87260502576828 0.8202166557312012 -3.333173026476288e-08
75.91901937425581 0.09611772745847702 0.09611741453409195 7.592660931773291e-16 0.87260502576828 0.8278207182884216 -3.333173026476288e-08
76.79792562425581 0.09611772745847702 0.09611741453409195 7.680560717083422e-16 0.87260502576828 0.834213137626648 -3.333173026476288e-08
78.55573812425581 0.09611772745847702 0.09611741453409195 7.8563592289125e-16 0.87260502576828 0.8442761898040771 -3.333173026476288e-08
79.4346443742558 0.09611772745847702 0.09611741453409195 7.944259014222631e-16 0.87260502576828 0.8482897877693176 -3.333173026476288e-08
80.3135506242558 0.09611772745847702 0.09611741453409195 8.03215827013717e-16 0.87260502576828 0.8517870306968689 -3.333173026476288e-08
82.0713631242558 0.09611772745847702 0.09611741453409195 8.207956781966248e-16 0.87260502576828 0.8575695753097534 -3.333173026476288e-08
84.7080818742558 0.09611772745847702 0.09611741453409195 8.471655079105456e-16 0.87260502576828 0.8640839457511902 -3.333173026476288e-08
87.34480062425578 0.09611772745847702 0.09611741453409195 8.735353376244665e-16 0.87260502576828 0.8688827157020569 -3.333173026476288e-08
88.22370687425578 0.09611772745847702 0.09611741453409195 8.823253161554796e-16 0.87260502576828 0.870213508605957 -3.333173026476288e-08
89.10261312425578 0.09611772745847702 0.09611741453409195 8.911151888073743e-16 0.87260502576828 0.871436595916748 -3.333173026476288e-08
89.99999999999999 0.09611772745847702 0.09611741453409195 9.000900322791256e-16 0.87260502576828 0.8726083636283875 -3.333173026476288e-08
90.0001 0.09611772745847702 0.09611741453409195 9.000909851911913e-16 0.87260502576828 0.872607946395874 -3.333173026476288e-08
90.0003 0.09611772745847702 0.09611698240041733 9.00092996894441e-16 0.87260502576828 0.8726075887680054 -3.333173026476288e-08
90.0007 0.09611772745847702 0.09611485153436661 9.000970203009405e-16 0.87260502576828 0.8726074695587158 -3.333173026476288e-08
90.001 0.09611772745847702 0.09611298143863678 9.000999849162559e-16 0.87260502576828 0.8726074695587158 -3.333173026476288e-08
105.0005 0.09611772745847702 0.14328408241271973 1.0501100492705845e-15 0.87260502576828 0.8726074695587158 -3.333173026476288e-08
119.99999999999999 0.09611772745847702 0.1876170039176941 1.2001200077457947e-15 0.87260502576828 0.8726074695587158 -3.333173026476288e-08
120.0001 0.09611772745847702 0.18761642277240753 1.2001209606578604e-15 0.87260502576828 0.8726074695587158 -3.333173026476288e-08
120.0003 0.09611772745847702 0.18761582672595978 1.2001229723611101e-15 0.87260502576828 0.8726074695587158 -3.333173026476288e-08
120.0007 0.09611772745847702 0.18761558830738068 1.2001269957676096e-15 0.87260502576828 0.8726074695587158 -3.333173026476288e-08
120.001 0.09611772745847702 0.18761558830738068 1.200129960382925e-15 0.87260502576828 0.8726074695587158 -3.333173026476288e-08
121.53522625001034 0.09611772745847702 0.18761558830738068 1.2154738563433182e-15 0.87260502576828 0.8743629455566406 -3.333173026476288e-08
123.06945250002067 0.09611772745847702 0.18761558830738068 1.230817646424593e-15 0.87260502576828 0.8759168982505798 -3.333173026476288e-08
125.7061712500207 0.09611772745847702 0.18761558830738068 1.2571873702593955e-15 0.87260502576828 0.8782041072845459 -3.333173026476288e-08
127.46398375002073 0.09611772745847702 0.18761558830738068 1.2747673273214217e-15 0.87260502576828 0.8795084357261658 -3.333173026476288e-08
130.10070250002076 0.09611772745847702 0.18761558830738068 1.3011371570353426e-15 0.87260502576828 0.881206214427948 -3.333173026476288e-08
132.7374212500208 0.09611772745847702 0.18761558830738068 1.3275069867492635e-15 0.87260502576828 0.8826559782028198 -3.333173026476288e-08
135.37414000002084 0.09611772745847702 0.18761558830738068 1.3538768164631843e-15 0.87260502576828 0.8839099407196045 -3.333173026476288e-08
138.01085875002087 0.09611772745847702 0.18761558830738068 1.3802466461771052e-15 0.87260502576828 0.885006308555603 -3.333173026476288e-08
139.7686712500209 0.09611772745847702 0.18761558830738068 1.397826497360013e-15 0.87260502576828 0.8856644034385681 -3.333173026476288e-08
146.799921250021 0.09611772745847702 0.18761558830738068 1.4681460079707625e-15 0.87260502576828 0.8878487348556519 -3.333173026476288e-08
149.43664000002101 0.09611772745847702 0.18761558830738068 1.4945158376846834e-15 0.87260502576828 0.8885241746902466 -3.333173026476288e-08
150.0 0.09611772745847702 0.18761558830738068 1.5001499832124638e-15 0.87260502576828 0.8886611461639404 -3.333173026476288e-08
150.0001 0.09611772745847702 0.18761558830738068 1.5001510420036479e-15 0.87260502576828 0.8886610269546509 -3.333173026476288e-08
150.0003 0.09611772745847702 0.18761558830738068 1.5001529478277792e-15 0.87260502576828 0.8886609077453613 -3.333173026476288e-08
150.0007 0.09611772745847702 0.18761558830738068 1.5001569712342787e-15 0.8726025819778442 0.8886608481407166 -3.333173026476288e-08
150.001 0.09611772745847702 0.18761558830738068 1.5001600417287124e-15 0.8725963830947876 0.8886608481407166 -3.333173026476288e-08
150.02144000000033 0.09611772745847702 0.18761558830738068 1.5003643884272375e-15 0.8710764050483704 0.8886608481407166 -3.333173026476288e-08
150.04188000000067 0.09611772745847702 0.18761558830738068 1.500568841004881e-15 0.8695420622825623 0.8886608481407166 -3.333173026476288e-08
150.0828400000013 0.09611772745847702 0.18761558830738068 1.500978487313997e-15 0.8664247989654541 0.8886608481407166 -3.333173026476288e-08
150.1647600000026 0.09611772745847702 0.18761558830738068 1.5017977799322286e-15 0.8600238561630249 0.8886608481407166 -3.333173026476288e-08
150.32860000000517 0.09611772745847702 0.18761558830738068 1.503436365168692e-15 0.8465847373008728 0.8886608481407166 -3.333173026476288e-08
150.65628000001033 0.09611772745847702 0.18761558830738068 1.5067134297625006e-15 0.8174049854278564 0.8886608481407166 -3.333173026476288e-08
151.31164000002065 0.09611772745847702 0.18761558830738068 1.513267664829236e-15 0.7525573968887329 0.8886608481407166 -3.333173026476288e-08
152.19054625002065 0.09611772745847702 0.18761558830738068 1.522057643360249e-15 0.6560330390930176 0.8886608481407166 -3.333173026476288e-08
153.06945250002067 0.09611772745847702 0.18761558830738068 1.5308476218912621e-15 0.5506730079650879 0.8886608481407166 -3.333173026476288e-08
153.94835875002067 0.09611772745847702 0.18761558830738068 1.5396374945431568e-15 0.43840402364730835 0.8886608481407166 -3.333173026476288e-08
154.8272650000207 0.09611772745847702 0.18761558830738068 1.54842747307417e-15 0.3212399482727051 0.8886608481407166 -3.333173026476288e-08
155.7061712500207 0.09611772745847702 0.18761558830738068 1.557217451605183e-15 0.20196647942066193 0.8886608481407166 -3.333173026476288e-08
156.5850775000207 0.09611772745847702 0.18761558830738068 1.5660073242570777e-15 0.08638660609722137 0.8886608481407166 -3.333173026476288e-08
157.01907346513042 0.09611772745847702 0.18761558830738068 1.5703477328370455e-15 0.03638019040226936 0.8886608481407166 -3.333173026476288e-08
157.25948227486703 0.09611772745847702 0.18761558830738068 1.5727520358578269e-15 0.014712570235133171 0.8886608481407166 -3.333173026476288e-08
157.42126543354973 0.09611772745847702 0.18761558830738068 1.5743700805453194e-15 0.0037268223240971565 0.8886608481407166 -3.333173026476288e-08
157.4933432275352 0.09611772745847702 0.18761558830738068 1.5750909055834328e-15 0.00029815168818458915 0.8886608481407166 -3.333173026476288e-08
157.50974874304273 0.09611772745847702 0.18761558830738068 1.5752550182169633e-15 -3.3386157838322106e-08 0.8886608481407166 -3.333173026476288e-08
179.99999999999997 0.09611772745847702 0.18761558830738068 1.8001800645582513e-15 -3.335447829044824e-08 0.8886608481407166 -3.3331726712049203e-08
180.0001 0.09611772745847702 0.18761558830738068 1.8001809115911985e-15 -3.335433618190109e-08 0.8886608481407166 -3.3331726712049203e-08
180.0003 0.09611772745847702 0.18761558830738068 1.8001830291735667e-15 -3.333466125354789e-08 0.8886608481407166 -3.3331726712049203e-08
180.0007 0.09611772745847702 0.18761558830738068 1.800187052580066e-15 -3.328484510234375e-08 0.8886608481407166 -3.3331726712049203e-08
180.0008229637711 0.09611772745847702 0.18761558830738068 1.0361265623259897e-08 -3.0626981839532164e-08 0.8886608481407166 -3.3331726712049203e-08
180.00089395677833 0.09611772745847702 0.18761558830738068 5.600678321115993e-08 2.7102288413516362e-08 0.8886608481407166 -3.3331726712049203e-08
180.00092969188563 0.09611772745847702 0.18761558830738068 1.2445491393009434e-07 5.763276078596391e-08 0.8886608481407166 -3.3331726712049203e-08
180.00095177294804 0.09611772745847702 0.18761558830738068 2.0116556243010564e-07 3.7780541362053555e-08 0.8886608481407166 -3.3331726712049203e-08
180.00096484938268 0.09611772745847702 0.18761558830738068 2.8302923738010577e-07 1.8397822998394986e-07 0.8886608481407166 -3.3331726712049203e-08
180.0009751942792 0.09611772745847702 0.18761558830738068 3.9258887341020454e-07 6.119551017036429e-07 0.8886608481407166 -3.3331726712049203e-08
180.00098669711005 0.09611772745847702 0.18761558830738068 5.621891432383563e-07 1.4314799727799254e-06 0.8886608481407166 -3.3331726712049203e-08
180.00099995410864 0.09611772745847702 0.18761558830738068 7.945449738144816e-07 2.6321858968003653e-06 0.8886608481407166 -3.3331726712049203e-08
180.001 0.09611772745847702 0.18761558830738068 7.954496936690703e-07 2.6370680643594824e-06 0.8886608481407166 -3.3331726712049203e-08
180.09724109183452 0.09611772745847702 0.18761558830738068 0.00202539237216115 0.011287427507340908 0.8886608481407166 -3.3331726712049203e-08
180.19348218366906 0.09611772745847702 0.18761558830738068 0.0040234848856925964 0.022488778457045555 0.8886608481407166 -3.3331726712049203e-08
180.38596445912083 0.09611772745847702 0.18761558830738068 0.007939036935567856 0.04463560879230499 0.8886608481407166 -3.3331726712049203e-08
180.77092901002436 0.09611772745847702 0.18761558830738068 0.01544034294784069 0.08786801248788834 0.8886608481407166 -3.3331726712049203e-08
181.54085811183143 0.09611772745847702 0.18761558830738068 0.02940402552485466 0.17092940211296082 0.8886608481407166 -3.3331726712049203e-08
182.41976436183145 0.09611772745847702 0.18761558830738068 0.0437576025724411 0.26041412353515625 0.8886608481407166 -3.3331726712049203e-08
183.29867061183145 0.09611772745847702 0.18761558830738068 0.05622062087059021 0.343316912651062 0.8886608481407166 -3.3331726712049203e-08
184.17757686183145 0.09611772745847702 0.18761558830738068 0.06671718508005142 0.4190331697463989 0.8886608481407166 -3.3331726712049203e-08
185.05648311183148 0.09611772745847702 0.18761558830738068 0.0752784013748169 0.4872298836708069 0.8886608481407166 -3.3331726712049203e-08
185.93538936183148 0.09611772745847702 0.18761558830738068 0.08199749886989594 0.5477118492126465 0.8886608481407166 -3.3331726712049203e-08
186.8142956118315 0.09611772745847702 0.18761558830738068 0.0870361477136612 0.6004757285118103 0.8886608481407166 -3.3331726712049203e-08
187.6932018618315 0.09611772745847702 0.18761558830738068 0.09061910212039948 0.6457471251487732 0.8886608481407166 -3.3331726712049203e-08
188.5721081118315 0.09611772745847702 0.18761558830738068 0.09301523864269257 0.6839848756790161 0.8886608481407166 -3.3331726712049203e-08
189.45101436183154 0.09611772745847702 0.18761558830738068 0.09450811892747879 0.7158459424972534 0.8886608481407166 -3.3331726712049203e-08
190.32992061183154 0.09611772745847702 0.18761558830738068 0.09536431729793549 0.7421179413795471 0.8886608481407166 -3.3331726712049203e-08
191.20882686183157 0.09611772745847702 0.18761558830738068 0.09580864012241364 0.7636376023292542 0.8886608481407166 -3.3331726712049203e-08
192.08773311183157 0.09611772745847702 0.18761558830738068 0.09601164609193802 0.7812169790267944 0.8886608481407166 -3.3331726712049203e-08
192.96663936183157 0.09611772745847702 0.18761558830738068 0.09608958661556244 0.7955906391143799 0.8886608481407166 -3.3331726712049203e-08
193.8455456118316 0.09611772745847702 0.18761558830738068 0.09611275047063828 0.8073894381523132 0.8886608481407166 -3.3331726712049203e-08
194.7244518618316 0.09611772745847702 0.18761558830738068 0.09611734002828598 0.8171341419219971 0.8886608481407166 -3.3331726712049203e-08
196.48226436183162 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8320369720458984 0.8886608481407166 -3.3331726712049203e-08
197.36117061183162 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.837790846824646 0.8886608481407166 -3.3331726712049203e-08
198.24007686183165 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8427092432975769 0.8886608481407166 -3.3331726712049203e-08
199.11898311183165 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8469428420066833 0.8886608481407166 -3.3331726712049203e-08
199.99788936183168 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.850613534450531 0.8886608481407166 -3.3331726712049203e-08
200.87679561183168 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8538244366645813 0.8886608481407166 -3.3331726712049203e-08
201.7557018618317 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8566552400588989 0.8886608481407166 -3.3331726712049203e-08
204.39242061183174 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8634262681007385 0.8886608481407166 -3.3331726712049203e-08
207.02913936183177 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8683879375457764 0.8886608481407166 -3.3331726712049203e-08
207.90804561183177 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8697598576545715 0.8886608481407166 -3.3331726712049203e-08
208.7869518618318 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.871019184589386 0.8886608481407166 -3.3331726712049203e-08
209.6658581118318 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8721926212310791 0.8886608481407166 -3.3331726712049203e-08
209.99999999999997 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.8726176023483276 0.8886608481407166 -3.3331726712049203e-08
210.00009999999997 0.09611772745847702 0.18761558830738068 0.0961177721619606 0.872617244720459 0.8886608481407166 -3.3331726712049203e-08
210.0003 0.09611772745847702 0.18761558830738068 0.09611696749925613 0.8726168870925903 0.8886608481407166 -3.3331726712049203e-08
210.00070000000002 0.09611772745847702 0.18761558830738068 0.09611286222934723 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
210.00100000000003 0.09611772745847702 0.18761558830738068 0.0961090549826622 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
211.3116400000562 0.09611772745847702 0.18761558830738068 0.09774266928434372 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
212.1905462500562 0.09611772745847702 0.18761558830738068 0.09883592277765274 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
213.06945250005623 0.09611772745847702 0.18761558830738068 0.09992741048336029 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
213.94835875005623 0.09611772745847702 0.18761558830738068 0.10101702064275742 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
239.99999999999997 0.09611772745847702 0.18761558830738068 0.13246488571166992 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
240.00009999999997 0.09611772745847702 0.18761558830738068 0.13246454298496246 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
240.0003 0.09611772745847702 0.18761558830738068 0.132464200258255 0.872616708278656 0.8886608481407166 -3.3331726712049203e-08
240.00070000000002 0.09611772745847702 0.18761558830738068 0.13246406614780426 0.872616708278656 0.8886608481407166 1.4386923652409678e-08
240.0008229636002 0.09611772745847702 0.18761560320854187 0.13246406614780426 0.872616708278656 0.8886608481407166 3.0676730489176407e-07
240.00089434488845 0.09611772745847702 0.18761560320854187 0.13246406614780426 0.872616708278656 0.8886608481407166 1.0022072274296079e-06
240.0009306818078 0.09611772745847702 0.18761561810970306 0.13246406614780426 0.872616708278656 0.8886608481407166 1.8608805021358421e-06
240.0009599982111 0.09611772745847702 0.18761570751667023 0.13246406614780426 0.872616708278656 0.8886608481407166 3.2061136607808294e-06
240.0009895177794 0.09611772745847702 0.18761596083641052 0.13246406614780426 0.872616708278656 0.8886608481407166 5.297993993735872e-06
240.00100000000003 0.09611772745847702 0.18761610984802246 0.13246406614780426 0.872616708278656 0.8886608481407166 6.2547792367695365e-06
240.1823088908364 0.09611772745847702 0.19083045423030853 0.13246406614780426 0.872616708278656 0.8886608481407166 0.019333211705088615
240.36361778167273 0.09611772745847702 0.1939648538827896 0.13246406614780426 0.872616708278656 0.8886608481407166 0.038394615054130554
240.72623832992065 0.09611772745847702 0.19999012351036072 0.13246406614780426 0.872616708278656 0.8886608481407166 0.07569563388824463
241.4514794264165 0.09611772745847702 0.21126335859298706 0.13246406614780426 0.872616708278656 0.8886608481407166 0.1476287841796875
242.3303856764165 0.09611772745847702 0.2236650586128235 0.13246406614780426 0.872616708278656 0.8886608481407166 0.23037010431289673
243.20929192641654 0.09611772745847702 0.23456846177577972 0.13246406614780426 0.872616708278656 0.8886608481407166 0.3076646327972412
244.08819817641654 0.09611772745847702 0.24390867352485657 0.13246406614780426 0.872616708278656 0.8886608481407166 0.37901878356933594
