time a b c w1
0.0 0.0 0.0 0.0 0.0
2.34374997708231e-06 1.0801570415496826 2.34398437508335e-23 2.34398437508335e-23 2.34398437508335e-23
2.3531289769906394e-06 1.0037916898727417 2.35336424679079e-23 2.35336424679079e-23 2.35336424679079e-23
2.3718869768072985e-06 0.9922298789024353 2.372124147977851e-23 2.372124147977851e-23 2.372124147977851e-23
2.449126245505041e-06 0.9876051545143127 2.449371143311084e-23 2.449371143311084e-23 2.449371143311084e-23
0.00019360463173130613 0.9876051545143127 1.9362399824984054e-21 1.9362399824984054e-21 1.9362399824984054e-21
0.00038480681743822704 0.9876051545143127 3.8484529531415596e-21 3.8484529531415596e-21 -5.559464444360174e-09
0.0007672111888520689 0.9876051545143127 7.672878894427868e-21 7.672878894427868e-21 -2.705487389675909e-08
0.001 0.9876051545143127 1.0000999731091105e-20 1.0000999731091105e-20 -3.338633192129237e-08
29.999999999999996 0.9876051545143127 3.000300019364487e-16 3.000300019364487e-16 -3.3386157838322106e-08
30.000099999999996 0.9876051545143127 3.0003100778807355e-16 3.0003100778807355e-16 -3.3364894846954485e-08
30.0003 0.9876051545143127 3.0003299302154367e-16 3.0003299302154367e-16 -3.3343891203685416e-08
30.0007 0.9876051545143127 3.0003698995826353e-16 3.0003698995826353e-16 -3.3332312909806205e-08
30.001 0.9876051545143127 3.000400075131381e-16 3.000400075131381e-16 -3.332734621608324e-08
59.99999999999999 0.9876051545143127 6.000600038728974e-16 6.000600038728974e-16 -3.332734621608324e-08
60.000099999999996 0.9876051545143127 6.000610097245222e-16 6.000610097245222e-16 -3.332734621608324e-08
60.000299999999996 0.9876051545143127 6.00063021427772e-16 6.00063021427772e-16 -3.332734621608324e-08
60.000699999999995 0.9876049160957336 6.000669918947122e-16 6.000669918947122e-16 -3.332734621608324e-08
60.001000000000005 0.987604558467865 6.000700094495868e-16 6.000700094495868e-16 -3.332734621608324e-08
60.02144000000019 0.9874603152275085 6.002744090876711e-16 6.002744090876711e-16 -3.332734621608324e-08
60.04188000000037 0.9873136281967163 6.004788616653146e-16 6.004788616653146e-16 -3.332734621608324e-08
60.328600000002936 0.9849976301193237 6.033463328895664e-16 6.033463328895664e-16 -3.332734621608324e-08
60.562975000002936 0.9827642440795898 6.056903377524151e-16 6.056903377524151e-16 -3.332734621608324e-08
61.03172500000293 0.9771037101745605 6.103782945385532e-16 6.103782945385532e-16 -3.332734621608324e-08
61.50047500000293 0.9691546559333801 6.150662513246914e-16 6.150662513246914e-16 -3.332734621608324e-08
62.20360000000294 0.9507032036781311 6.220982129736782e-16 6.220982129736782e-16 -3.332734621608324e-08
62.67235000000295 0.9323504567146301 6.267861697598163e-16 6.267861697598163e-16 -3.332734621608324e-08
62.90672500000296 0.9209809899330139 6.2913017462266495e-16 6.2913017462266495e-16 -3.332734621608324e-08
63.14110000000296 0.9080500602722168 6.314741265459544e-16 6.314741265459544e-16 -3.332734621608324e-08
63.375475000002965 0.8935334086418152 6.338181314088031e-16 6.338181314088031e-16 -3.332734621608324e-08
63.609850000002965 0.8774465322494507 6.361621362716517e-16 6.361621362716517e-16 -3.332734621608324e-08
63.84422500000297 0.8598390221595764 6.385060881949412e-16 6.385060881949412e-16 -3.332734621608324e-08
64.07860000000298 0.8407861590385437 6.408500930577899e-16 6.408500930577899e-16 -3.332734621608324e-08
64.31297500000298 0.8203802704811096 6.431940449810793e-16 6.431940449810793e-16 -3.332734621608324e-08
64.54735000000298 0.7987225651741028 6.45538049843928e-16 6.45538049843928e-16 -3.332734621608324e-08
64.781725000003 0.7759167551994324 6.478820547067767e-16 6.478820547067767e-16 -3.332734621608324e-08
65.016100000003 0.7520643472671509 6.502260066300661e-16 6.502260066300661e-16 -3.332734621608324e-08
65.250475000003 0.7272616624832153 6.525700114929148e-16 6.525700114929148e-16 -3.332734621608324e-08
65.484850000003 0.7015979290008545 6.549139634162043e-16 6.549139634162043e-16 -3.332734621608324e-08
65.71922500000301 0.6751548051834106 6.572579682790529e-16 6.572579682790529e-16 -3.332734621608324e-08
65.95360000000301 0.6480060815811157 6.596019731419016e-16 6.596019731419016e-16 -3.332734621608324e-08
66.18797500000301 0.62021803855896 6.619459250651911e-16 6.619459250651911e-16 -3.332734621608324e-08
66.42235000000302 0.5918499231338501 6.642899299280397e-16 6.642899299280397e-16 -3.332734621608324e-08
66.65672500000302 0.5629546046257019 6.666338818513292e-16 6.666338818513292e-16 -3.332734621608324e-08
66.89110000000302 0.5335791110992432 6.689778867141778e-16 6.689778867141778e-16 -3.332734621608324e-08
67.12547500000302 0.503765344619751 6.713218915770265e-16 6.713218915770265e-16 -3.332734621608324e-08
67.35985000000304 0.4735506772994995 6.73665843500316e-16 6.73665843500316e-16 -3.332734621608324e-08
67.59422500000304 0.44296836853027344 6.760098483631646e-16 6.760098483631646e-16 -3.332734621608324e-08
67.82860000000304 0.41204833984375 6.783538532260133e-16 6.783538532260133e-16 -3.332734621608324e-08
68.06297500000305 0.38081738352775574 6.806978051493028e-16 6.806978051493028e-16 -3.332734621608324e-08
68.53172500000305 0.3175187408924103 6.853857619354409e-16 6.853857619354409e-16 -3.332734621608324e-08
68.76610000000305 0.28549644351005554 6.877297667982896e-16 6.877297667982896e-16 -3.332734621608324e-08
69.00047500000306 0.25325876474380493 6.900737716611382e-16 6.900737716611382e-16 -3.332734621608324e-08
69.46922500000306 0.1883126050233841 6.947617284472764e-16 6.947617284472764e-16 -3.332734621608324e-08
69.70360000000306 0.15581014752388 6.971056803705658e-16 6.971056803705658e-16 -3.332734621608324e-08
69.93797500000308 0.12364616990089417 6.994496852334145e-16 6.994496852334145e-16 -3.332734621608324e-08
70.17235000000308 0.09247232228517532 7.017936900962632e-16 7.017936900962632e-16 -3.332734621608324e-08
70.40672500000308 0.06343573331832886 7.041376420195526e-16 7.041376420195526e-16 -3.332734621608324e-08
70.64110000000309 0.038033924996852875 7.064816468824013e-16 7.064816468824013e-16 -3.332734621608324e-08
70.87547500000309 0.017475837841629982 7.0882565174524995e-16 7.0882565174524995e-16 -3.332734621608324e-08
71.10985000000309 0.0019508673576638103 7.111696036685394e-16 7.111696036685394e-16 -3.332734621608324e-08
71.16353405077957 0.0002233863779110834 7.117065166779802e-16 7.117065166779802e-16 -3.332734621608324e-08
71.21699222733405 -3.3386157838322106e-08 7.122411532863753e-16 7.122411532863753e-16 -3.332734621608324e-08
89.99999999999999 -3.340694121334309e-08 9.000900322791256e-16 9.000900322791256e-16 -3.332734621608324e-08
90.0001 -3.3371822638628146e-08 9.000909851911913e-16 9.000909851911913e-16 -3.332734621608324e-08
90.0003 -3.3343891203685416e-08 9.00092996894441e-16 9.00092996894441e-16 -3.332734621608324e-08
90.0007 -3.332788622856242e-08 9.000970203009405e-16 9.000970203009405e-16 -3.332734621608324e-08
90.00082296332826 -3.0671316153529915e-08 1.035799801485382e-08 9.00098184971243e-16 -3.332734621608324e-08
90.00089395650099 2.7049047446325858e-08 5.5991741021443886e-08 9.000989261250718e-16 -3.332734621608324e-08
90.00092969160379 5.7553279475541785e-08 1.2442247054877953e-07 9.000993496415454e-16 -3.332734621608324e-08
90.00095177262743 3.7666662677793283e-08 2.011141191360366e-07 9.000995613997823e-16 -3.332734621608324e-08
90.00096484939648 1.838352545746602e-07 2.8296415166551014e-07 9.000996672789007e-16 -3.332734621608324e-08
90.00097519456386 6.117848556641547e-07 3.9251037264875777e-07 9.00099773158019e-16 -3.332734621608324e-08
90.00098669761509 1.4312690836959518e-06 5.620918841486855e-07 9.000998790371375e-16 -3.332734621608324e-08
90.00099619478502 2.2447122773883166e-06 7.222528211059398e-07 9.000998790371375e-16 -3.332734621608324e-08
90.00100569195497 3.3065414299926488e-06 9.158196689895703e-07 9.001000907953743e-16 -3.332734621608324e-08
90.02468711575695 0.0027875995729118586 0.000501486414577812 9.003368365041319e-16 -3.332734621608324e-08
90.04836853955891 0.00556686706840992 0.0010004567448049784 9.005736880920078e-16 -3.332734621608324e-08
90.0957371694663 0.011110959574580193 0.0019937106408178806 9.010474971468782e-16 -3.332734621608324e-08
90.1904744292811 0.02213839814066887 0.003960940521210432 9.019949034983822e-16 -3.332734621608324e-08
90.37994894891068 0.043997183442115784 0.007833446376025677 9.038898220805084e-16 -3.332734621608324e-08
90.6143239489107 0.07070787250995636 0.012520579621195793 9.062338798829163e-16 -3.332734621608324e-08
90.8486989489107 0.09702340513467789 0.01708436757326126 9.085778318062058e-16 -3.332734621608324e-08
91.0830739489107 0.12291569262742996 0.021517084911465645 9.109217837294952e-16 -3.332734621608324e-08
91.3174489489107 0.14837674796581268 0.025817368179559708 9.132658415319031e-16 -3.332734621608324e-08
91.55182394891071 0.1733977198600769 0.029983751475811005 9.156097934551926e-16 -3.332734621608324e-08
91.78619894891071 0.19796767830848694 0.034014396369457245 9.17953745378482e-16 -3.332734621608324e-08
92.02057394891071 0.22207897901535034 0.037908293306827545 9.202978031808899e-16 -3.332734621608324e-08
92.25494894891072 0.24572491645812988 0.041664741933345795 9.226417551041794e-16 -3.332734621608324e-08
92.48932394891072 0.2688943147659302 0.045282233506441116 9.249857070274688e-16 -3.332734621608324e-08
92.72369894891072 0.2915750741958618 0.04875921830534935 9.273297648298767e-16 -3.332734621608324e-08
92.95807394891072 0.3137586712837219 0.05209505930542946 9.296737167531662e-16 -3.332734621608324e-08
93.19244894891074 0.33543920516967773 0.05528975650668144 9.320176686764556e-16 -3.332734621608324e-08
93.42682394891074 0.35660991072654724 0.05834328383207321 9.34361620599745e-16 -3.332734621608324e-08
93.66119894891074 0.3772631287574768 0.06125561147928238 9.36705678402153e-16 -3.332734621608324e-08
94.36432394891075 0.4360587000846863 0.06915074586868286 9.437376400511397e-16 -3.332734621608324e-08
94.59869894891075 0.4545804262161255 0.07150427252054214 9.460815919744292e-16 -3.332734621608324e-08
94.83307394891077 0.47255316376686096 0.07372062653303146 9.484255438977187e-16 -3.332734621608324e-08
95.06744894891077 0.4899718761444092 0.0758015513420105 9.507696017001265e-16 -3.332734621608324e-08
95.30182394891077 0.5068351030349731 0.07774946093559265 9.53113553623416e-16 -3.332734621608324e-08
95.77057394891078 0.5388977527618408 0.08125787228345871 9.57801457469995e-16 -3.332734621608324e-08
96.00494894891078 0.5540965795516968 0.08282464742660522 9.601455152724028e-16 -3.332734621608324e-08
96.23932394891078 0.5687404870986938 0.0842711552977562 9.624894671956923e-16 -3.332734621608324e-08
96.4736989489108 0.5828322172164917 0.08560147136449814 9.648334191189817e-16 -3.332734621608324e-08
96.7080739489108 0.5963760614395142 0.08682000637054443 9.671774769213896e-16 -3.332734621608324e-08
97.17682394891081 0.6218402981758118 0.08894103765487671 9.718653807679685e-16 -3.332734621608324e-08
97.41119894891081 0.6337781548500061 0.08985351771116257 9.742094385703764e-16 -3.332734621608324e-08
97.64557394891081 0.6451992988586426 0.09067437797784805 9.765533904936658e-16 -3.332734621608324e-08
97.87994894891081 0.6561117172241211 0.09140940010547638 9.788973424169553e-16 -3.332734621608324e-08
98.11432394891082 0.6665274500846863 0.09206409007310867 9.812414002193632e-16 -3.332734621608324e-08
98.34869894891082 0.6764599680900574 0.09264402091503143 9.835853521426526e-16 -3.332734621608324e-08
98.58307394891082 0.6859210729598999 0.09315526485443115 9.859293040659421e-16 -3.332734621608324e-08
98.81744894891082 0.6949247121810913 0.09360359609127045 9.882732559892316e-16 -3.332734621608324e-08
99.05182394891084 0.7034870386123657 0.09399423748254776 9.906173137916394e-16 -3.332734621608324e-08
99.28619894891084 0.7116242051124573 0.09433233737945557 9.929612657149289e-16 -3.332734621608324e-08
99.52057394891084 0.7193520665168762 0.09462304413318634 9.953052176382184e-16 -3.332734621608324e-08
99.75494894891085 0.7266868948936462 0.09487123042345047 9.976492754406262e-16 -3.332734621608324e-08
99.98932394891085 0.7336450815200806 0.09508156776428223 9.999932273639157e-16 -3.332734621608324e-08
100.22369894891085 0.7402432560920715 0.09525826573371887 1.0023371792872052e-15 -3.332734621608324e-08
100.45807394891085 0.7464979887008667 0.09540511667728424 1.004681237089613e-15 -3.332734621608324e-08
100.69244894891087 0.7524253129959106 0.09552590548992157 1.0070251890129025e-15 -3.332734621608324e-08
100.92682394891087 0.7580410242080688 0.09562453627586365 1.009369140936192e-15 -3.332734621608324e-08
101.16119894891087 0.7633607983589172 0.09570447355508804 1.0117131987385998e-15 -3.332734621608324e-08
101.39557394891088 0.7683999538421631 0.09576833248138428 1.0140571506618893e-15 -3.332734621608324e-08
101.62994894891088 0.7731735110282898 0.0958184152841568 1.0164011025851787e-15 -3.332734621608324e-08
101.86432394891088 0.7776957750320435 0.09585720300674438 1.0187450545084682e-15 -3.332734621608324e-08
102.5674489489109 0.7898914813995361 0.09592549502849579 1.025777016157455e-15 -3.332734621608324e-08
102.8018239489109 0.7935418486595154 0.09593699872493744 1.0281210739598629e-15 -3.332734621608324e-08
103.50494894891091 0.8034094572067261 0.09595292806625366 1.0351530356088497e-15 -3.332734621608324e-08
103.73932394891091 0.8063725829124451 0.0959547609090805 1.0374969875321391e-15 -3.332734621608324e-08
103.97369894891092 0.8091884851455688 0.0959557443857193 1.0398409394554286e-15 -3.332734621608324e-08
104.20807394891092 0.8118659257888794 0.09595619142055511 1.0421849972578365e-15 -3.332734621608324e-08
104.91119894891094 0.8191471099853516 0.09595644474029541 1.0492168530277048e-15 -3.332734621608324e-08
105.14557394891094 0.821347713470459 0.09595644474029541 1.0515609108301127e-15 -3.332734621608324e-08
105.37994894891094 0.8234460353851318 0.09595644474029541 1.0539048627534022e-15 -3.332734621608324e-08
105.61432394891095 0.8254479169845581 0.09595644474029541 1.0562488146766916e-15 -3.332734621608324e-08
105.84869894891095 0.8273590207099915 0.09595644474029541 1.0585928724790995e-15 -3.332734621608324e-08
106.08307394891095 0.8291846513748169 0.09595644474029541 1.060936824402389e-15 -3.332734621608324e-08
106.31744894891095 0.8309296369552612 0.09595644474029541 1.0632807763256784e-15 -3.332734621608324e-08
107.95807394891098 0.8412394523620605 0.09595644474029541 1.0796886515469415e-15 -3.332734621608324e-08
108.192448948911 0.8424829244613647 0.09595644474029541 1.0820327093493494e-15 -3.332734621608324e-08
108.426823948911 0.8436782360076904 0.09595644474029541 1.0843766612726388e-15 -3.332734621608324e-08
108.661198948911 0.8448276519775391 0.09595644474029541 1.0867206131959283e-15 -3.332734621608324e-08
110.77057394891104 0.8534609079360962 0.09595644474029541 1.1078164981428887e-15 -3.332734621608324e-08
111.00494894891104 0.8542622327804565 0.09595644474029541 1.1101604500661781e-15 -3.332734621608324e-08
111.23932394891104 0.8550373315811157 0.09595644474029541 1.112504507868586e-15 -3.332734621608324e-08
111.47369894891105 0.8557872772216797 0.09595644474029541 1.1148484597918755e-15 -3.332734621608324e-08
115.2236989489111 0.8651468753814697 0.09595644474029541 1.1523522199600989e-15 -3.332734621608324e-08
115.4580739489111 0.8656039834022522 0.09595644474029541 1.1546961718833884e-15 -3.332734621608324e-08
115.69244894891112 0.8660494685173035 0.09595644474029541 1.1570402296857962e-15 -3.332734621608324e-08
115.92682394891112 0.8664836883544922 0.09595644474029541 1.1593841816090857e-15 -3.332734621608324e-08
118.03619894891116 0.8699489235877991 0.09595644474029541 1.180480066556046e-15 -3.332734621608324e-08
118.27057394891116 0.8702907562255859 0.09595644474029541 1.1828240184793355e-15 -3.332734621608324e-08
